original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
7547,5.0,True,book,5,a_definir_apres_selection,"Yes, lets book! :smile: Thanks so much!",,,,,
7561,3.0,True,book,4,a_definir_apres_selection,dont care when i leave........... be back sept 9.............waht can i have...,,,,sept 9,
7588,5.0,True,book,3,a_definir_apres_selection,Two tickets from Toronto to Dublin please!,Toronto,Dublin,,,
7595,4.0,True,book,5,a_definir_apres_selection,Hellllo! I am bringing my spouse and infant on a little getaway :+1::skin-tone-4:,,,,,
7612,5.0,True,book,1,a_definir_apres_selection,Belem to Busan. Aug 28 or later. $6200 budget. Nicest hotel you got capisci?,Belem,Busan,Aug 28,,$6200
7626,5.0,True,book,3,a_definir_apres_selection,Get me on the next flight to Milan baby. I’m out in Puebla currently,Puebla,Milan,,,
7632,5.0,True,book,5,a_definir_apres_selection,Ok yes that will do,,,,,
7636,5.0,True,book,2,a_definir_apres_selection,two business class tickets from Birmingham to Montreal ASAP,Birmingham,Montreal,ASAP,,
7648,4.0,True,book,3,a_definir_apres_selection,"hi there, wayward daydreamer on the line...so i live and work in madrid, but if i were to go to, say, naples…..could you tell me about it??",madrid,naples,,,
7686,5.0,True,book,1,a_definir_apres_selection,"Salvador to Recife, Sept 1 for 1, $1000 budget. I want the best hotel in Recife",Salvador,Recife,Sept 1,,$1000
7713,5.0,True,book,2,a_definir_apres_selection,"im in an empty office, once again. dreaming about alexandria. im south of the border in ciudad juarez. i havent got the ability to take any time off right now unfortunately, but ive got 5 thousand bucks saved up for when i can take time off. so whats available in alexandria for that price?",ciudad juarez,alexandria,,,5 thousand
7724,5.0,True,book,3,a_definir_apres_selection,How much would it cost to get two adults and a child from Monterrey to Paris for 14 days?,Monterrey,Paris,,,
7736,5.0,True,book,4,a_definir_apres_selection,"im just here at the white house
everyones out of town
touring, campaigning
blah blah blah
secret service work was supposed to be thrilling!! i wasnt expecting to just stand around guarding the bathrooms.. making sure the help dont use the first lady's toilet
i wouldnt mind running away from it all to be honest maybe start small.. what could i get to denver for? ",,denver,,,
7778,4.0,True,book,3,a_definir_apres_selection,im leaving from belo horizonte. send me to dallas,belo horizonte,dallas,,,
7791,5.0,True,book,2,a_definir_apres_selection,Can I take my wife and son from Madrid to Santos for 4800??,Madrid,Santos,,,4800
7811,4.0,True,book,1,a_definir_apres_selection,"Hey I'd like to take my wife and five kids somewhere nice, just wanted to do some research We would be leaving from San Jose, and were looking into some places
Do you have anything between there and Queenstown between Sept 1-16?",San Jose,Queenstown,Sept 1,16,
7817,5.0,True,book,2,a_definir_apres_selection,"Say, With just 1900 dollars and little more than a dream, could I make it from Seattle to North Vancouver?",Seattle,North Vancouver,,,1900
7837,3.0,True,book,2,a_definir_apres_selection,Where can this guy go for 2400??? I live in Mexico City. been dreaming of a trip to Milan,Mexico City,Milan,,,2400
7848,4.0,True,book,1,a_definir_apres_selection,"Hello, so, I need the BEST hotel in Tokyo that 6100 dollars can me. I'm taking off out of Denver, heads up, and leaving August 27th
Or soon after..",Denver,Tokyo,August 27th,,6100 dollars
7853,3.0,True,book,4,a_definir_apres_selection,i am daydreaming late at work and i want to think about maybe possibly perhaps going to phoenix,,phoenix,,,
7864,5.0,True,book,2,a_definir_apres_selection,"Hi there, I need to go from Minneapolis to my internship but I don’t have much money to spare. Could I do Detoit for less than 1400?",Minneapolis,Detoit,,,1400
7877,4.0,True,book,4,a_definir_apres_selection,hola. I am here in Miami,Miami,,,,
7887,4.0,True,book,5,a_definir_apres_selection,Ah shucks. oh well Lets do it!,,,,,
7892,2.0,True,book,2,a_definir_apres_selection,"Get me to Milan like I said. I need a flight departing Aug 26 from Kingston
",Kingston,Milan,Aug 26,,
7899,5.0,True,book,2,a_definir_apres_selection,"I need to get from Sacramento to Osaka on Sept 1
or shortly thereafter",Sacramento,Osaka,Sept 1,,
7902,5.0,True,book,5,a_definir_apres_selection,I am the happy father of 3 children,,,,,
7926,5.0,True,book,2,a_definir_apres_selection,Hello hello :slightly_smiling_face: Looking to take the family somewhere nice next month. HAve 12400 on hand. How much would it cost to take five children and two adults from London to Belem? For around two weeks,London,Belem,,,12400
7937,5.0,True,book,3,a_definir_apres_selection,"SL to Rome, what hotels you got?",SL,Rome,,,
7952,3.0,True,book,3,a_definir_apres_selection,so im following a special someone around the globe... I need to get form Busan to Mexico City,Busan,Mexico City,,,
7967,3.0,True,book,2,a_definir_apres_selection,"ok so im following this celeb AGAIn. trying to go to Hamburg now
i want to depart from Tijuana
i wanna leave the last day of august",Tijuana,Hamburg,last day of august,,
7977,5.0,True,book,2,a_definir_apres_selection,"I think what I need is to travel, but I have no time. I've saved up $3200, would I be able to get out of Valencia and to Busan?",Valencia,Busan,,,$3200
7986,5.0,True,book,3,a_definir_apres_selection,OMG. I AM LATE AT WORK DREAMING ABOUT A TRIP. I LOVE TO DREAM REAL JOHN LENNON FAN HERE SEND ME TO MILAN I GUESS I AM GETTING THE HECK OUT OF BRASILIA,BRASILIA,MILAN,,,
7992,4.0,True,book,3,a_definir_apres_selection,"i.... i am the biggest popstar. IN THE WORLD I wanna take a lowkey trip. somewhere beautifully hot
porto?
i want to leave from athens",athens,porto,,,
8002,4.0,True,book,5,a_definir_apres_selection,"wonderful, book it for two adults",,,,,
8005,5.0,True,book,3,a_definir_apres_selection,I AM PAPARAZZI. Kingston to Toluca. How much,Kingston,Toluca,,,
8026,5.0,True,book,1,a_definir_apres_selection,"Three words: Alexandria to Cencun. Please book a trip for us. two adults. Leaving ASAP, returning before Sep 6",Alexandria,Cencun,ASAP,Sep 6,
8041,4.0,True,book,3,a_definir_apres_selection,yes hi. dublin to osaka,dublin,osaka,,,
8083,5.0,True,book,1,a_definir_apres_selection,helllllo newlywed young lover here looking to skeedaddle off to Sao Paulo for 9 days or so after our reception on august 27 in Athens. two of us have about 2700 dollars left after the wedding so keep that in mind,Athens,Sao Paulo,august 27,,2700
8088,4.0,True,book,1,a_definir_apres_selection,"miami to mannheim, september 4, under 3200",miami,mannheim,september 4,,3200
8093,2.0,True,book,2,a_definir_apres_selection,"I need to get out of Salvador. I don't know if I can, but I want to. With 3400, can that get me to Houston?",Salvador,Houston,,,3400
8106,4.0,True,book,1,a_definir_apres_selection,"Hi there, I'm looking for a trip for 5 between Tofino and Dallas. It needs to be between Aug 25 and Aug 28.",Tofino,Dallas,Aug 25,Aug 28,
8119,5.0,True,book,1,a_definir_apres_selection,I am looking to go to Belem between August 27 and September 14. Lets see whats available from Ulsan,Ulsan,Belem,August 27,September 14,
8166,2.0,True,book,1,a_definir_apres_selection,"Hellooooo. I’m looking to get out of Valencia and check out Hiroshima
Please let me know what is available between August 27 and September 14",Valencia,Hiroshima,August 27,September 14,
8191,5.0,True,book,4,a_definir_apres_selection,"Hi there, do you have any flights out of Tofino?",Tofino,,,,
8194,5.0,True,book,3,a_definir_apres_selection,"Hi there, I'm a father of 2 little ones and I'd like to take my kids to visit Portland. We'll be departing from Kobe",Kobe,Portland,,,
8207,5.0,True,book,5,a_definir_apres_selection,"Hi there, I'm trying to buy a nice anniversary surprise for my lovely parents.",,,,,
8222,5.0,True,book,3,a_definir_apres_selection,"Get me a 6 day vacation out of Phoenix starting this Saturday I don't care how much it costs, just get me something good",Phoenix,,this Saturday,,
8233,5.0,True,book,3,a_definir_apres_selection,"Ok I'm turning 20 soon Daddy promised that I would get to take me and 7 friends wherever I wanted. Get me from Sydney to Miami
Mind you we only fly business class
And stay at the best hotels",Sydney,Miami,,,
8243,5.0,True,book,4,a_definir_apres_selection,SL sounds good to us,,SL,,,
8248,5.0,True,book,3,a_definir_apres_selection,I've been rewarded with a company trip for me and some coworkers but the destination is a subject of conflict. Our parameters include the travel window being from August 30 until September 18,,,August 30,September 18,
8265,1.0,True,book,3,a_definir_apres_selection,"hello. seeking travel from mannheim to portland
my children will be travelling with me as well 2 of my lawyers
so 3 adults. 12 kids total
dates are irrelevant, please just tell me whats available",mannheim,portland,,,
8267,4.0,True,book,3,a_definir_apres_selection,"You can help me by looking for some trips, so that I can escape my problems if only for a short while. I need to get out of Nagoya for a bit
You got flights to Leon?
I'd like to stay there for 10 days, and I'd like to take my wife and son",Nagoya,Leon,,,
8291,2.0,True,book,0,a_definir_apres_selection,"i am looking to explore some options for an upcoming internship. i have a week off from sept 2-9 to see where i’d like to spend my next 6 months
i have a 5800 budget and im leaving from la paz
can you tell me whats available in Ulsan",la paz,Ulsan,sept 2,9,5800
8303,5.0,True,book,3,a_definir_apres_selection,Get me on a business class flight to Washington please. Coming in hot from SL,SL,Washington,,,
8329,2.0,True,book,1,a_definir_apres_selection,"hello. im getting married september 2 in Kobe and need to book a honeymoon after that
looking at going to Kingston for a week
5000 dollars max please",Kobe,Kingston,september 2,,5000 dollars
8351,4.0,True,book,4,a_definir_apres_selection,"Hi, have you got any trips out of Jerusalem? I don’t have a destination to focus on yet I just want to ensure that you can find me trips leaving Jerusalem",Jerusalem,,,,
8377,5.0,True,book,2,a_definir_apres_selection,"By chance, can I take my family from Recife to Rome? Thats me, my wife, and my son
We have $4700 to spend and ideally want to go for 12 days",Recife,Rome,,,$4700
8385,3.0,True,book,5,a_definir_apres_selection,hi I’m in urgent need of a flight home!,,,,,
8391,5.0,True,book,2,a_definir_apres_selection,"Got an internship with the UN, but they're such cheapskates they can't pay for my flights! I only have 3300
but I can choose from a number of their offices
oh yeah and the dates I need are between August 28 and September 11",,,August 28,September 11,3300
8401,5.0,True,book,5,a_definir_apres_selection,Ok yeah do it,,,,,
8404,4.0,True,book,3,a_definir_apres_selection,Burlington to Denver please,Burlington,Denver,,,
8415,5.0,True,book,4,a_definir_apres_selection,I just got a tip that Madonna might be going to Burlington,,Burlington,,,
8433,5.0,True,book,5,a_definir_apres_selection,Whew ok,,,,,
8445,5.0,True,book,3,a_definir_apres_selection,Hello - looking to go to Sao Paulo and I’m leaving from Tofino,Tofino,Sao Paulo,,,
8451,4.0,True,book,2,a_definir_apres_selection,"hello i need to get to curitiba. im going to need to stay at the most luxurious facility that you have
and im leaving from santos
on or after august 30th",santos,curitiba,august 30th,,
8463,4.0,True,book,5,a_definir_apres_selection,That does sound somewhat luxurious. ok i guess we should book it,,,,,
8465,4.0,True,book,5,a_definir_apres_selection,book it thanks,,,,,
8468,4.0,True,book,2,a_definir_apres_selection,"I’m in charge of booking a work trip. leaving from Beijing around August 25
and we are looking at possibly going to Jersusalem",Beijing,Jersusalem,August 25,,
8477,5.0,True,book,3,a_definir_apres_selection,"My boss gave me 8 days off! Get me out of Kingston on Sept 6, or shortly after",Kingston,,Sept 6,,
8500,4.0,True,book,1,a_definir_apres_selection,I WANT TO GO TO CANCUN FROM TEL AVIV AUGUST 25 UNTIL AUGUST 28 9 PPL ALL ADULTS NO BUDGET,TEL AVIV,CANCUN,AUGUST 25,AUGUST 28,
8503,4.0,True,book,0,a_definir_apres_selection,I just got an intership and I need to check out my possibilities Puebla to Minneapolis and I have a 4300 budget to travel between Septemeber second until september eighteenth,Puebla,Minneapolis,Septemeber second,september eighteenth,4300
8512,5.0,True,book,0,a_definir_apres_selection,"I’m looking to check out san fran and I currently live in Rome I have a couple weeks from Sept 5-22 off to check out Sanf
but only 2800 USD to spend",Rome,san fran,Sept 5,22,2800
8537,1.0,True,book,3,a_definir_apres_selection,Hi do you have packages for 8 adults from Tel Aviv to Vitoria?,Tel Aviv,Vitoria,,,
8545,5.0,True,book,2,a_definir_apres_selection,"I wanted to take my children - there are seven - and my beautiful wife on a vacation somewhere
We would be traveling from Fukuoka, and have 13700 to spend
Do you have flights to Santo Domingo?",Fukuoka,Santo Domingo,,,13700
8552,4.0,True,book,4,a_definir_apres_selection,"3 adults 2 kids, leaving from burlington, destination tbd",burlington,,,,
